oid,test,train_fold1,val_fold1,train_fold2,val_fold2,train_fold3,val_fold3,train_fold4,val_fold4,train_fold5,val_fold5
ZTF22abnvljq,0,1,0,1,0,1,0,0,1,1,0
ZTF22abnvnpd,1,0,0,0,0,0,0,0,0,0,0
ZTF22abnvogj,0,0,1,1,0,1,0,1,0,1,0
ZTF22abnvzhx,0,1,0,1,0,0,1,1,0,1,0
ZTF22abnwpdx,0,1,0,1,0,0,1,1,0,1,0
ZTF22abnwpmq,0,1,0,0,1,1,0,1,0,1,0
ZTF22abnwqaz,1,0,0,0,0,0,0,0,0,0,0
ZTF22abnwsmh,0,1,0,0,1,1,0,1,0,1,0
ZTF22abnwzip,0,1,0,1,0,1,0,0,1,1,0
ZTF22abnxuax,0,1,0,1,0,1,0,1,0,0,1
ZTF22abnyfjw,1,0,0,0,0,0,0,0,0,0,0
ZTF22abnzrjf,0,1,0,1,0,1,0,0,1,1,0
ZTF22abnzuxx,0,0,1,1,0,1,0,1,0,1,0
ZTF22aboacbv,0,1,0,1,0,1,0,0,1,1,0
ZTF22aboazlk,0,1,0,0,1,1,0,1,0,1,0
ZTF22abobflc,1,0,0,0,0,0,0,0,0,0,0
ZTF22abobgtm,0,1,0,1,0,1,0,0,1,1,0
ZTF22abobhhj,0,0,1,1,0,1,0,1,0,1,0
ZTF22abobhmn,0,0,1,1,0,1,0,1,0,1,0
ZTF22abobifm,1,0,0,0,0,0,0,0,0,0,0
ZTF22abobjlm,0,1,0,1,0,1,0,0,1,1,0
ZTF22abobtxl,1,0,0,0,0,0,0,0,0,0,0
ZTF22abodqjf,0,1,0,0,1,1,0,1,0,1,0
ZTF22aboeotz,0,1,0,1,0,1,0,0,1,1,0
ZTF22abofwgs,0,1,0,1,0,1,0,0,1,1,0
ZTF22abogacl,0,1,0,1,0,1,0,0,1,1,0
ZTF22abogbag,0,1,0,0,1,1,0,1,0,1,0
ZTF22aboggdp,0,1,0,1,0,1,0,0,1,1,0
ZTF22abohrft,0,1,0,1,0,0,1,1,0,1,0
ZTF22aboijtw,1,0,0,0,0,0,0,0,0,0,0
ZTF22aboisub,1,0,0,0,0,0,0,0,0,0,0
ZTF22aboiwvb,0,1,0,1,0,0,1,1,0,1,0
ZTF22aboiwvh,0,0,1,1,0,1,0,1,0,1,0
ZTF22aboixkn,0,1,0,1,0,1,0,0,1,1,0
ZTF22aboixkx,1,0,0,0,0,0,0,0,0,0,0
ZTF22aboixlf,0,1,0,1,0,0,1,1,0,1,0
ZTF22abojsix,0,1,0,1,0,1,0,0,1,1,0
ZTF22abojxqa,0,1,0,1,0,0,1,1,0,1,0
ZTF22abojynf,1,0,0,0,0,0,0,0,0,0,0
ZTF22abokdoq,0,1,0,1,0,1,0,0,1,1,0
ZTF22abokmby,0,1,0,0,1,1,0,1,0,1,0
ZTF22abokmmz,0,1,0,1,0,1,0,1,0,0,1
ZTF22abokowm,0,1,0,1,0,1,0,0,1,1,0
ZTF22abokyfg,0,1,0,1,0,0,1,1,0,1,0
ZTF22abokyjh,0,1,0,1,0,1,0,0,1,1,0
ZTF22abollhi,0,1,0,0,1,1,0,1,0,1,0
ZTF22abolmlc,1,0,0,0,0,0,0,0,0,0,0
ZTF22aboloxt,0,1,0,0,1,1,0,1,0,1,0
ZTF22abomczt,0,1,0,1,0,0,1,1,0,1,0
ZTF22abomdzq,1,0,0,0,0,0,0,0,0,0,0
ZTF22aboqxjt,0,1,0,1,0,1,0,1,0,0,1
ZTF22aborgxr,0,0,1,1,0,1,0,1,0,1,0
ZTF22aboxazy,0,1,0,1,0,1,0,0,1,1,0
ZTF22aboxvzc,0,0,1,1,0,1,0,1,0,1,0
ZTF22abpekod,0,1,0,1,0,0,1,1,0,1,0
ZTF22abpgkpp,0,1,0,1,0,1,0,1,0,0,1
ZTF22abphhyh,0,0,1,1,0,1,0,1,0,1,0
ZTF22abpiiha,1,0,0,0,0,0,0,0,0,0,0
ZTF22abpimdj,1,0,0,0,0,0,0,0,0,0,0
ZTF22abpionc,0,1,0,1,0,1,0,1,0,0,1
ZTF22abpknfr,0,1,0,0,1,1,0,1,0,1,0
ZTF22abpknnh,0,1,0,0,1,1,0,1,0,1,0
ZTF22abpknyy,0,1,0,1,0,1,0,0,1,1,0
ZTF22abpkygh,0,1,0,1,0,0,1,1,0,1,0
ZTF22abplazd,0,1,0,0,1,1,0,1,0,1,0
ZTF22abplfmz,1,0,0,0,0,0,0,0,0,0,0
ZTF22abplfsr,0,0,1,1,0,1,0,1,0,1,0
ZTF22abpllnf,0,1,0,0,1,1,0,1,0,1,0
ZTF22abpllsm,0,1,0,0,1,1,0,1,0,1,0
ZTF22abpluar,0,1,0,1,0,1,0,1,0,0,1
ZTF22abpmbdo,0,1,0,1,0,1,0,0,1,1,0
ZTF22abpmeai,0,1,0,1,0,1,0,1,0,0,1
ZTF22abpnjni,0,1,0,1,0,1,0,0,1,1,0
ZTF22abpnnge,0,1,0,1,0,1,0,1,0,0,1
ZTF22abpooes,0,1,0,1,0,0,1,1,0,1,0
ZTF22abposlk,1,0,0,0,0,0,0,0,0,0,0
ZTF22abproes,1,0,0,0,0,0,0,0,0,0,0
ZTF22abpszzl,0,0,1,1,0,1,0,1,0,1,0
ZTF22abpuany,0,1,0,1,0,1,0,1,0,0,1
ZTF22abpuaxl,1,0,0,0,0,0,0,0,0,0,0
ZTF22abpuhfk,0,1,0,1,0,1,0,1,0,0,1
ZTF22abpuknk,0,1,0,0,1,1,0,1,0,1,0
ZTF22abpusrt,0,0,1,1,0,1,0,1,0,1,0
ZTF22abputaw,0,1,0,1,0,1,0,0,1,1,0
ZTF22abpvilm,0,1,0,1,0,1,0,0,1,1,0
ZTF22abpvjzl,1,0,0,0,0,0,0,0,0,0,0
ZTF22abpvknd,0,1,0,1,0,1,0,0,1,1,0
ZTF22abpvoco,0,1,0,0,1,1,0,1,0,1,0
ZTF22abpvvfu,0,0,1,1,0,1,0,1,0,1,0
ZTF22abpvvyk,0,1,0,1,0,1,0,1,0,0,1
ZTF22abpvwsn,0,0,1,1,0,1,0,1,0,1,0
ZTF22abpvyoz,0,1,0,1,0,1,0,1,0,0,1
ZTF22abpwdmm,0,0,1,1,0,1,0,1,0,1,0
ZTF22abpwdzj,0,1,0,1,0,0,1,1,0,1,0
ZTF22abpwhae,0,1,0,1,0,0,1,1,0,1,0
ZTF22abpyder,1,0,0,0,0,0,0,0,0,0,0
ZTF22abpyytc,0,1,0,1,0,1,0,0,1,1,0
ZTF22abqaeac,0,0,1,1,0,1,0,1,0,1,0
ZTF22abqaohu,1,0,0,0,0,0,0,0,0,0,0
ZTF22abqaork,0,1,0,0,1,1,0,1,0,1,0
ZTF22abqaphs,1,0,0,0,0,0,0,0,0,0,0
ZTF22abqaqqd,0,1,0,0,1,1,0,1,0,1,0
ZTF22abqazhy,0,1,0,0,1,1,0,1,0,1,0
ZTF22abqbcwl,0,1,0,1,0,0,1,1,0,1,0
ZTF22abqbfdo,0,1,0,1,0,1,0,1,0,0,1
ZTF22abqcfbv,0,0,1,1,0,1,0,1,0,1,0
ZTF22abqcqfs,0,1,0,1,0,0,1,1,0,1,0
ZTF22abqcruf,0,1,0,1,0,0,1,1,0,1,0
ZTF22abqempf,0,1,0,1,0,1,0,1,0,0,1
ZTF22abqerry,1,0,0,0,0,0,0,0,0,0,0
ZTF22abqeskz,0,1,0,1,0,1,0,1,0,0,1
ZTF22abqgvkn,0,0,1,1,0,1,0,1,0,1,0
ZTF22abqhhnd,0,1,0,0,1,1,0,1,0,1,0
ZTF22abqhnns,0,0,1,1,0,1,0,1,0,1,0
ZTF22abqiiom,0,1,0,1,0,1,0,1,0,0,1
ZTF22abqiyik,0,1,0,1,0,0,1,1,0,1,0
ZTF22abqjvkz,1,0,0,0,0,0,0,0,0,0,0
ZTF22abqjwhx,0,0,1,1,0,1,0,1,0,1,0
ZTF22abqkzzd,0,0,1,1,0,1,0,1,0,1,0
ZTF22abqlvwd,0,1,0,1,0,0,1,1,0,1,0
ZTF22abqmcxj,1,0,0,0,0,0,0,0,0,0,0
ZTF22abqmiww,0,1,0,1,0,1,0,0,1,1,0
ZTF22abqmmkg,0,1,0,1,0,0,1,1,0,1,0
ZTF22abqmovi,0,1,0,1,0,0,1,1,0,1,0
ZTF22abqmucg,0,1,0,1,0,1,0,1,0,0,1
ZTF22abqmuko,0,1,0,1,0,1,0,0,1,1,0
ZTF22abqmvpx,0,1,0,1,0,0,1,1,0,1,0
ZTF22abqnocd,0,1,0,1,0,0,1,1,0,1,0
ZTF22abqnzhs,1,0,0,0,0,0,0,0,0,0,0
ZTF22abqoubb,0,1,0,1,0,0,1,1,0,1,0
ZTF22abqouwl,0,1,0,1,0,1,0,0,1,1,0
ZTF22abqpclr,0,1,0,1,0,1,0,1,0,0,1
ZTF22abqpcmv,0,1,0,1,0,1,0,0,1,1,0
ZTF22abqpdjt,0,1,0,0,1,1,0,1,0,1,0
ZTF22abqpdon,0,1,0,0,1,1,0,1,0,1,0
ZTF22abqpdwa,0,0,1,1,0,1,0,1,0,1,0
ZTF22abqqdsx,0,1,0,1,0,1,0,0,1,1,0
ZTF22abquuft,1,0,0,0,0,0,0,0,0,0,0
ZTF22abqvdte,0,1,0,1,0,1,0,0,1,1,0
ZTF22abqvpcl,0,1,0,1,0,0,1,1,0,1,0
ZTF22abqwvah,0,1,0,1,0,1,0,1,0,0,1
ZTF22abqwzli,0,1,0,1,0,0,1,1,0,1,0
ZTF22abqxgxo,1,0,0,0,0,0,0,0,0,0,0
ZTF22abraurg,0,1,0,0,1,1,0,1,0,1,0
ZTF22abrbmea,1,0,0,0,0,0,0,0,0,0,0
ZTF22abrborz,1,0,0,0,0,0,0,0,0,0,0
ZTF22abrchpn,0,1,0,1,0,1,0,1,0,0,1
ZTF22abrcuza,0,0,1,1,0,1,0,1,0,1,0
ZTF22abrdjly,0,1,0,1,0,0,1,1,0,1,0
ZTF22abremov,0,1,0,0,1,1,0,1,0,1,0
ZTF22abreukn,1,0,0,0,0,0,0,0,0,0,0
ZTF22abreusl,0,1,0,1,0,0,1,1,0,1,0
ZTF22abreygx,1,0,0,0,0,0,0,0,0,0,0
ZTF22abrezqt,1,0,0,0,0,0,0,0,0,0,0
ZTF22abrfdnb,0,1,0,1,0,0,1,1,0,1,0
ZTF22abrfuul,1,0,0,0,0,0,0,0,0,0,0
ZTF22abrhere,0,0,1,1,0,1,0,1,0,1,0
ZTF22abrhqxg,0,1,0,1,0,0,1,1,0,1,0
ZTF22abrhqxu,0,1,0,1,0,1,0,0,1,1,0
ZTF22abrhrzb,0,1,0,1,0,0,1,1,0,1,0
ZTF22abrhtez,0,1,0,1,0,1,0,1,0,0,1
ZTF22abrigpi,0,1,0,1,0,0,1,1,0,1,0
ZTF22abrlgtl,1,0,0,0,0,0,0,0,0,0,0
ZTF22abrlspq,0,0,1,1,0,1,0,1,0,1,0
ZTF22abrnfca,0,1,0,0,1,1,0,1,0,1,0
ZTF22abrpbld,0,1,0,1,0,1,0,1,0,0,1
ZTF22abrpgaq,0,1,0,1,0,1,0,1,0,0,1
ZTF22abrpgdc,0,1,0,0,1,1,0,1,0,1,0
ZTF22abrpuvy,0,0,1,1,0,1,0,1,0,1,0
ZTF22abrpwsu,0,0,1,1,0,1,0,1,0,1,0
ZTF22abrqkfw,0,0,1,1,0,1,0,1,0,1,0
ZTF22abrqxiw,0,1,0,1,0,1,0,0,1,1,0
ZTF22abrredj,0,1,0,1,0,0,1,1,0,1,0
ZTF22abrreei,0,1,0,0,1,1,0,1,0,1,0
ZTF22abrstnw,0,1,0,1,0,1,0,1,0,0,1
ZTF22abrsymr,0,1,0,1,0,1,0,1,0,0,1
ZTF22abrtmag,0,1,0,1,0,1,0,1,0,0,1
ZTF22abrulad,0,0,1,1,0,1,0,1,0,1,0
ZTF22abrvrit,0,1,0,1,0,1,0,0,1,1,0
ZTF22abrzlrf,0,1,0,1,0,1,0,1,0,0,1
ZTF22abrzoij,0,1,0,1,0,1,0,1,0,0,1
ZTF22absajwf,0,1,0,1,0,1,0,1,0,0,1
ZTF22absbjzk,1,0,0,0,0,0,0,0,0,0,0
ZTF22absdeqs,0,1,0,1,0,1,0,0,1,1,0
ZTF22absdkag,0,1,0,1,0,1,0,1,0,0,1
ZTF22absdloi,0,1,0,0,1,1,0,1,0,1,0
ZTF22absgukw,1,0,0,0,0,0,0,0,0,0,0
ZTF22absgxbf,0,0,1,1,0,1,0,1,0,1,0
ZTF22abskhif,0,1,0,0,1,1,0,1,0,1,0
ZTF22abskhjj,0,1,0,1,0,1,0,0,1,1,0
ZTF22abslrzx,0,1,0,1,0,1,0,0,1,1,0
ZTF22absluuj,0,1,0,1,0,0,1,1,0,1,0
ZTF22absmdlk,0,0,1,1,0,1,0,1,0,1,0
ZTF22absmlex,0,1,0,1,0,1,0,1,0,0,1
ZTF22absorqy,0,1,0,0,1,1,0,1,0,1,0
ZTF22absouwj,0,0,1,1,0,1,0,1,0,1,0
ZTF22absqplm,0,1,0,0,1,1,0,1,0,1,0
ZTF22absqpsa,0,1,0,1,0,1,0,0,1,1,0
ZTF22absrwef,0,0,1,1,0,1,0,1,0,1,0
ZTF22abssicb,0,1,0,1,0,1,0,1,0,0,1
ZTF22absskbp,1,0,0,0,0,0,0,0,0,0,0
ZTF22absstju,0,0,1,1,0,1,0,1,0,1,0
ZTF22abssvgd,0,1,0,0,1,1,0,1,0,1,0
ZTF22abssxuw,0,1,0,1,0,1,0,0,1,1,0
ZTF22abssydd,0,1,0,0,1,1,0,1,0,1,0
ZTF22abswuoz,1,0,0,0,0,0,0,0,0,0,0
ZTF22abswzyp,0,0,1,1,0,1,0,1,0,1,0
ZTF22absxcsq,1,0,0,0,0,0,0,0,0,0,0
ZTF22absxfeo,0,1,0,1,0,1,0,0,1,1,0
ZTF22absxxub,0,1,0,1,0,1,0,0,1,1,0
ZTF22absxylt,0,1,0,1,0,1,0,0,1,1,0
ZTF22absyhzl,0,1,0,0,1,1,0,1,0,1,0
ZTF22abtazfs,0,0,1,1,0,1,0,1,0,1,0
ZTF22abtbizh,0,1,0,0,1,1,0,1,0,1,0
ZTF22abtbkuz,0,1,0,0,1,1,0,1,0,1,0
ZTF22abtbpah,1,0,0,0,0,0,0,0,0,0,0
ZTF22abtbpfz,0,1,0,1,0,1,0,0,1,1,0
ZTF22abtbrli,0,1,0,1,0,1,0,0,1,1,0
ZTF22abtbsdn,0,1,0,1,0,1,0,0,1,1,0
ZTF22abtbskd,0,1,0,1,0,0,1,1,0,1,0
ZTF22abtbzsh,0,1,0,0,1,1,0,1,0,1,0
ZTF22abtcphd,0,1,0,1,0,0,1,1,0,1,0
ZTF22abtctvo,0,1,0,1,0,0,1,1,0,1,0
ZTF22abtcyin,0,1,0,0,1,1,0,1,0,1,0
ZTF22abtcyiu,0,1,0,1,0,0,1,1,0,1,0
ZTF22abtczqs,0,0,1,1,0,1,0,1,0,1,0
ZTF22abtdacl,0,1,0,1,0,1,0,1,0,0,1
ZTF22abtdafo,0,0,1,1,0,1,0,1,0,1,0
ZTF22abtddek,1,0,0,0,0,0,0,0,0,0,0
ZTF22abtdoxf,0,1,0,1,0,1,0,1,0,0,1
ZTF22abtdrqn,1,0,0,0,0,0,0,0,0,0,0
ZTF22abtdstb,0,1,0,1,0,1,0,0,1,1,0
ZTF22abtdula,0,1,0,1,0,1,0,1,0,0,1
ZTF22abtdzyw,0,1,0,1,0,1,0,1,0,0,1
ZTF22abtejqc,0,1,0,1,0,1,0,0,1,1,0
ZTF22abteqjz,1,0,0,0,0,0,0,0,0,0,0
ZTF22abteujl,1,0,0,0,0,0,0,0,0,0,0
ZTF22abtfbde,0,1,0,0,1,1,0,1,0,1,0
ZTF22abtfczg,1,0,0,0,0,0,0,0,0,0,0
ZTF22abtfvkc,0,1,0,0,1,1,0,1,0,1,0
ZTF22abtfvob,1,0,0,0,0,0,0,0,0,0,0
ZTF22abtfylh,0,0,1,1,0,1,0,1,0,1,0
ZTF22abtfytd,1,0,0,0,0,0,0,0,0,0,0
ZTF22abtguwe,1,0,0,0,0,0,0,0,0,0,0
ZTF22abtgvbj,0,1,0,1,0,0,1,1,0,1,0
ZTF22abtgvji,0,0,1,1,0,1,0,1,0,1,0
ZTF22abtgwhi,0,1,0,1,0,0,1,1,0,1,0
ZTF22abtgwjr,0,1,0,0,1,1,0,1,0,1,0
ZTF22abtgxnl,0,0,1,1,0,1,0,1,0,1,0
ZTF22abthftk,1,0,0,0,0,0,0,0,0,0,0
ZTF22abthgad,0,1,0,1,0,0,1,1,0,1,0
ZTF22abthhpk,0,1,0,0,1,1,0,1,0,1,0
ZTF22abthtly,0,1,0,0,1,1,0,1,0,1,0
ZTF22abthvif,0,1,0,0,1,1,0,1,0,1,0
ZTF22abtjvxv,0,1,0,1,0,0,1,1,0,1,0
ZTF22abtjzwx,0,1,0,1,0,0,1,1,0,1,0
ZTF22abtkkyg,0,1,0,1,0,0,1,1,0,1,0
ZTF22abtklpc,0,1,0,1,0,1,0,1,0,0,1
ZTF22abtklrh,1,0,0,0,0,0,0,0,0,0,0
ZTF22abtkznl,0,1,0,1,0,1,0,0,1,1,0
ZTF22abtkzzo,0,1,0,0,1,1,0,1,0,1,0
ZTF22abtlaew,0,1,0,1,0,0,1,1,0,1,0
ZTF22abtldyu,0,1,0,1,0,1,0,0,1,1,0
ZTF22abtlggc,0,1,0,1,0,1,0,1,0,0,1
ZTF22abtlsal,0,1,0,1,0,0,1,1,0,1,0
ZTF22abtlsxw,0,0,1,1,0,1,0,1,0,1,0
ZTF22abtmfku,0,1,0,1,0,1,0,0,1,1,0
ZTF22abtmvjb,0,0,1,1,0,1,0,1,0,1,0
ZTF22abtncds,0,1,0,1,0,1,0,0,1,1,0
ZTF22abtnflt,0,0,1,1,0,1,0,1,0,1,0
ZTF22abtnhor,0,1,0,1,0,0,1,1,0,1,0
ZTF22abtolya,0,0,1,1,0,1,0,1,0,1,0
ZTF22abtomjf,0,1,0,1,0,1,0,0,1,1,0
ZTF22abtomjq,0,0,1,1,0,1,0,1,0,1,0
ZTF22abtomng,0,1,0,1,0,1,0,1,0,0,1
ZTF22abtomri,0,1,0,1,0,0,1,1,0,1,0
ZTF22abtonlu,1,0,0,0,0,0,0,0,0,0,0
ZTF22abtonok,0,1,0,1,0,1,0,1,0,0,1
ZTF22abtonpn,1,0,0,0,0,0,0,0,0,0,0
ZTF22abtopdn,0,1,0,1,0,0,1,1,0,1,0
ZTF22abtosde,0,1,0,1,0,1,0,1,0,0,1
ZTF22abtovgb,0,1,0,1,0,1,0,1,0,0,1
ZTF22abtowei,0,0,1,1,0,1,0,1,0,1,0
ZTF22abtpnos,1,0,0,0,0,0,0,0,0,0,0
ZTF22abtppew,1,0,0,0,0,0,0,0,0,0,0
ZTF22abtpqay,0,1,0,1,0,1,0,0,1,1,0
ZTF22abtpqjm,1,0,0,0,0,0,0,0,0,0,0
ZTF22abtpuiv,0,1,0,1,0,1,0,1,0,0,1
ZTF22abtqjod,0,1,0,1,0,0,1,1,0,1,0
ZTF22abtrcdd,0,1,0,1,0,1,0,0,1,1,0
ZTF22abtslvh,1,0,0,0,0,0,0,0,0,0,0
ZTF22abtsoyp,0,1,0,0,1,1,0,1,0,1,0
ZTF22abtspcm,0,0,1,1,0,1,0,1,0,1,0
ZTF22abtspwo,0,1,0,0,1,1,0,1,0,1,0
ZTF22abtstuo,0,1,0,1,0,1,0,0,1,1,0
ZTF22abtsuzt,0,1,0,0,1,1,0,1,0,1,0
ZTF22abttupc,1,0,0,0,0,0,0,0,0,0,0
ZTF22abttvrg,0,0,1,1,0,1,0,1,0,1,0
ZTF22abttzvv,0,1,0,1,0,1,0,1,0,0,1
ZTF22abtuagp,0,0,1,1,0,1,0,1,0,1,0
ZTF22abtusoj,0,1,0,1,0,1,0,0,1,1,0
ZTF22abtutjt,0,1,0,1,0,0,1,1,0,1,0
ZTF22abtuulw,0,1,0,0,1,1,0,1,0,1,0
ZTF22abtuytl,0,0,1,1,0,1,0,1,0,1,0
ZTF22abtvexk,0,0,1,1,0,1,0,1,0,1,0
ZTF22abtvizq,0,1,0,1,0,1,0,0,1,1,0
ZTF22abtwddp,0,1,0,1,0,1,0,0,1,1,0
ZTF22abtwflm,0,0,1,1,0,1,0,1,0,1,0
ZTF22abtwkfx,1,0,0,0,0,0,0,0,0,0,0
ZTF22abtwllh,1,0,0,0,0,0,0,0,0,0,0
ZTF22abtxixr,0,1,0,1,0,1,0,0,1,1,0
ZTF22abtzdss,0,1,0,1,0,0,1,1,0,1,0
ZTF22abtzexb,1,0,0,0,0,0,0,0,0,0,0
ZTF22abtzsks,1,0,0,0,0,0,0,0,0,0,0
ZTF22abuafhn,0,1,0,0,1,1,0,1,0,1,0
ZTF22abuaicp,0,1,0,0,1,1,0,1,0,1,0
ZTF22abuakxk,0,1,0,1,0,1,0,0,1,1,0
ZTF22abualsl,0,1,0,1,0,0,1,1,0,1,0
ZTF22abubfmi,1,0,0,0,0,0,0,0,0,0,0
ZTF22abugigx,0,1,0,0,1,1,0,1,0,1,0
ZTF22abuhhqn,0,1,0,0,1,1,0,1,0,1,0
ZTF22abunkiw,0,1,0,0,1,1,0,1,0,1,0
ZTF22abunmrt,0,1,0,1,0,1,0,0,1,1,0
ZTF22abunpmy,0,0,1,1,0,1,0,1,0,1,0
ZTF22abunqtv,0,0,1,1,0,1,0,1,0,1,0
ZTF22abupqlb,0,1,0,1,0,0,1,1,0,1,0
ZTF22abuqldu,0,1,0,1,0,0,1,1,0,1,0
ZTF22abuqlst,0,1,0,1,0,1,0,0,1,1,0
ZTF22abuqoar,0,0,1,1,0,1,0,1,0,1,0
ZTF22abuqqxy,0,1,0,1,0,1,0,0,1,1,0
ZTF22aburdjo,0,1,0,1,0,1,0,1,0,0,1
ZTF22aburirf,0,1,0,1,0,1,0,1,0,0,1
ZTF22aburwfj,0,0,1,1,0,1,0,1,0,1,0
ZTF22abusqxb,0,1,0,1,0,1,0,0,1,1,0
ZTF22abuszsr,0,1,0,1,0,1,0,0,1,1,0
ZTF22abutbne,1,0,0,0,0,0,0,0,0,0,0
ZTF22abutbvk,0,1,0,1,0,0,1,1,0,1,0
ZTF22abutcsd,0,1,0,1,0,1,0,0,1,1,0
ZTF22abutime,1,0,0,0,0,0,0,0,0,0,0
ZTF22abuwgqi,1,0,0,0,0,0,0,0,0,0,0
ZTF22abuygtu,0,0,1,1,0,1,0,1,0,1,0
ZTF22abuzwep,0,1,0,0,1,1,0,1,0,1,0
ZTF22abuzwmp,0,1,0,1,0,0,1,1,0,1,0
ZTF22abvaffe,0,1,0,1,0,1,0,0,1,1,0
ZTF22abvahrf,0,1,0,1,0,1,0,0,1,1,0
ZTF22abvajeu,0,1,0,1,0,1,0,0,1,1,0
ZTF22abvawkk,0,1,0,1,0,0,1,1,0,1,0
ZTF22abvawvh,1,0,0,0,0,0,0,0,0,0,0
ZTF22abvawwj,1,0,0,0,0,0,0,0,0,0,0
ZTF22abvaxqi,1,0,0,0,0,0,0,0,0,0,0
ZTF22abvbccq,0,0,1,1,0,1,0,1,0,1,0
ZTF22abvbgcb,0,0,1,1,0,1,0,1,0,1,0
ZTF22abvbhmb,0,1,0,1,0,1,0,1,0,0,1
ZTF22abvbjkl,0,1,0,1,0,0,1,1,0,1,0
ZTF22abvbzhv,1,0,0,0,0,0,0,0,0,0,0
ZTF22abvcbks,0,1,0,1,0,1,0,1,0,0,1
ZTF22abvcdsd,0,1,0,0,1,1,0,1,0,1,0
ZTF22abvcpnb,0,1,0,1,0,1,0,1,0,0,1
ZTF22abveydv,1,0,0,0,0,0,0,0,0,0,0
ZTF22abvficx,1,0,0,0,0,0,0,0,0,0,0
ZTF22abvftml,0,1,0,1,0,1,0,1,0,0,1
ZTF22abvfvqp,0,1,0,0,1,1,0,1,0,1,0
ZTF22abvgdvs,0,1,0,1,0,1,0,0,1,1,0
ZTF22abvgdzp,0,1,0,0,1,1,0,1,0,1,0
ZTF22abvggfb,1,0,0,0,0,0,0,0,0,0,0
ZTF22abvhavf,0,1,0,1,0,1,0,0,1,1,0
ZTF22abvhilg,0,1,0,0,1,1,0,1,0,1,0
ZTF22abvhjbj,0,1,0,1,0,0,1,1,0,1,0
ZTF22abvhzah,0,1,0,1,0,1,0,0,1,1,0
ZTF22abviihj,0,1,0,1,0,1,0,0,1,1,0
ZTF22abvjzpl,0,0,1,1,0,1,0,1,0,1,0
ZTF22abvjzry,1,0,0,0,0,0,0,0,0,0,0
ZTF22abvkjae,0,1,0,0,1,1,0,1,0,1,0
ZTF22abvllvy,0,1,0,1,0,1,0,1,0,0,1
ZTF22abvlpai,0,1,0,0,1,1,0,1,0,1,0
ZTF22abvlqrg,0,1,0,1,0,1,0,1,0,0,1
ZTF22abvluob,0,1,0,1,0,0,1,1,0,1,0
ZTF22abvlwjy,0,1,0,1,0,1,0,1,0,0,1
ZTF22abvlwkf,0,1,0,1,0,1,0,0,1,1,0
ZTF22abvlwll,1,0,0,0,0,0,0,0,0,0,0
ZTF22abvlxut,0,1,0,1,0,1,0,1,0,0,1
ZTF22abvmdos,0,1,0,1,0,0,1,1,0,1,0
ZTF22abvmeme,0,1,0,0,1,1,0,1,0,1,0
ZTF22abvmyxl,0,1,0,1,0,1,0,0,1,1,0
ZTF22abvmzmp,1,0,0,0,0,0,0,0,0,0,0
ZTF22abvnibg,0,0,1,1,0,1,0,1,0,1,0
ZTF22abvnodm,0,1,0,1,0,1,0,1,0,0,1
ZTF22abvnonf,0,1,0,0,1,1,0,1,0,1,0
ZTF22abvnvmt,1,0,0,0,0,0,0,0,0,0,0
ZTF22abvnvqe,0,1,0,0,1,1,0,1,0,1,0
ZTF22abvoazp,0,1,0,1,0,0,1,1,0,1,0
ZTF22abvobgi,0,1,0,1,0,1,0,0,1,1,0
ZTF22abvopgg,1,0,0,0,0,0,0,0,0,0,0
ZTF22abvrxkk,0,0,1,1,0,1,0,1,0,1,0
ZTF22abvtimu,0,1,0,0,1,1,0,1,0,1,0
ZTF22abvttjb,0,1,0,1,0,1,0,1,0,0,1
ZTF22abvuqsx,0,1,0,0,1,1,0,1,0,1,0
ZTF22abvuqzy,0,1,0,0,1,1,0,1,0,1,0
ZTF22abvvecm,1,0,0,0,0,0,0,0,0,0,0
ZTF22abvvgzb,0,1,0,1,0,1,0,1,0,0,1
ZTF22abvvpcm,0,0,1,1,0,1,0,1,0,1,0
ZTF22abwliez,0,1,0,1,0,1,0,1,0,0,1
ZTF22abwltfu,0,1,0,0,1,1,0,1,0,1,0
ZTF22abwrshs,0,0,1,1,0,1,0,1,0,1,0
ZTF22abwsyud,0,0,1,1,0,1,0,1,0,1,0
ZTF22abwszdf,0,1,0,1,0,0,1,1,0,1,0
ZTF22abwtopk,0,0,1,1,0,1,0,1,0,1,0
ZTF22abwtxuh,1,0,0,0,0,0,0,0,0,0,0
ZTF22abwtzld,0,1,0,0,1,1,0,1,0,1,0
ZTF22abwucrg,0,1,0,1,0,0,1,1,0,1,0
ZTF22abwujpf,0,1,0,1,0,1,0,1,0,0,1
ZTF22abwvaxr,0,1,0,1,0,1,0,1,0,0,1
ZTF22abwvnzf,0,1,0,0,1,1,0,1,0,1,0
ZTF22abxacvm,1,0,0,0,0,0,0,0,0,0,0
ZTF22abxaehs,0,0,1,1,0,1,0,1,0,1,0
ZTF22abxawtj,0,1,0,0,1,1,0,1,0,1,0
ZTF22abxaxlk,1,0,0,0,0,0,0,0,0,0,0
ZTF22abxbewi,1,0,0,0,0,0,0,0,0,0,0
ZTF22abxbgqk,0,1,0,1,0,1,0,0,1,1,0
ZTF22abxdvql,0,1,0,0,1,1,0,1,0,1,0
ZTF22abxeoye,0,1,0,1,0,1,0,1,0,0,1
