oid,test,train_fold1,val_fold1,train_fold2,val_fold2,train_fold3,val_fold3,train_fold4,val_fold4,train_fold5,val_fold5
ZTF22abyxzww,0,0,1,1,0,1,0,1,0,1,0
ZTF22abyyamy,0,1,0,0,1,1,0,1,0,1,0
ZTF22abyyaqm,0,1,0,1,0,1,0,0,1,1,0
ZTF22abyyaux,0,1,0,1,0,1,0,0,1,1,0
ZTF22abyybnn,0,1,0,1,0,1,0,0,1,1,0
ZTF22abyybqs,0,0,1,1,0,1,0,1,0,1,0
ZTF22abyybth,0,0,1,1,0,1,0,1,0,1,0
ZTF22abyyeke,0,0,1,1,0,1,0,1,0,1,0
ZTF22abyyfmy,0,1,0,1,0,0,1,1,0,1,0
ZTF22abyyftu,0,1,0,1,0,1,0,0,1,1,0
ZTF22abyyirb,0,0,1,1,0,1,0,1,0,1,0
ZTF22abyymbh,0,1,0,1,0,0,1,1,0,1,0
ZTF22abyymgk,0,1,0,1,0,1,0,1,0,0,1
ZTF22abyymku,0,1,0,1,0,1,0,0,1,1,0
ZTF22abyyqra,0,0,1,1,0,1,0,1,0,1,0
ZTF22abyyqul,0,1,0,1,0,0,1,1,0,1,0
ZTF22abyytjo,0,1,0,0,1,1,0,1,0,1,0
ZTF22abyytzh,0,1,0,1,0,1,0,1,0,0,1
ZTF22abyyvav,0,1,0,1,0,1,0,1,0,0,1
ZTF22abyyyjc,0,1,0,1,0,1,0,0,1,1,0
ZTF22abyyyrs,0,1,0,1,0,0,1,1,0,1,0
ZTF22abyyzdw,0,1,0,1,0,1,0,0,1,1,0
ZTF22abyzcaf,0,1,0,1,0,0,1,1,0,1,0
ZTF22abyzedw,0,1,0,1,0,0,1,1,0,1,0
ZTF22abyzgwb,0,0,1,1,0,1,0,1,0,1,0
ZTF22abyzouv,0,1,0,1,0,0,1,1,0,1,0
ZTF22abyzowo,0,0,1,1,0,1,0,1,0,1,0
ZTF22abyztzx,0,1,0,1,0,1,0,0,1,1,0
ZTF22abyzvqi,0,1,0,1,0,1,0,1,0,0,1
ZTF22abyzvyi,0,1,0,1,0,1,0,0,1,1,0
ZTF22abyzzhp,0,1,0,1,0,1,0,0,1,1,0
ZTF22abzadax,0,1,0,1,0,0,1,1,0,1,0
ZTF22abzadkd,0,1,0,1,0,1,0,1,0,0,1
ZTF22abzaelj,0,1,0,1,0,0,1,1,0,1,0
ZTF22abzaeoh,0,1,0,0,1,1,0,1,0,1,0
ZTF22abzafcz,0,1,0,1,0,0,1,1,0,1,0
ZTF22abzafhg,0,1,0,1,0,0,1,1,0,1,0
ZTF22abzaijw,0,1,0,1,0,1,0,1,0,0,1
ZTF22abzaiuz,0,1,0,0,1,1,0,1,0,1,0
ZTF22abzaivm,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzaiys,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzajbe,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzajgo,0,1,0,1,0,0,1,1,0,1,0
ZTF22abzajxf,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzajyr,0,1,0,1,0,0,1,1,0,1,0
ZTF22abzajzf,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzamyn,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzaqmu,0,1,0,1,0,1,0,0,1,1,0
ZTF22abzarca,0,1,0,0,1,1,0,1,0,1,0
ZTF22abzaspl,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzaspt,0,1,0,1,0,1,0,0,1,1,0
ZTF22abzatea,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzauar,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzauci,0,1,0,0,1,1,0,1,0,1,0
ZTF22abzaudk,0,1,0,1,0,1,0,1,0,0,1
ZTF22abzawzq,0,1,0,1,0,1,0,1,0,0,1
ZTF22abzaxag,0,1,0,1,0,1,0,0,1,1,0
ZTF22abzaxfu,0,1,0,0,1,1,0,1,0,1,0
ZTF22abzaxgy,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzbhua,0,1,0,0,1,1,0,1,0,1,0
ZTF22abzbqdh,0,1,0,1,0,0,1,1,0,1,0
ZTF22abzbrsv,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzbruo,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzbrwt,0,1,0,1,0,1,0,1,0,0,1
ZTF22abzbtja,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzbtsl,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzbxlu,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzbypf,0,1,0,1,0,1,0,0,1,1,0
ZTF22abzcafg,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzcawq,0,1,0,1,0,1,0,1,0,0,1
ZTF22abzcbla,0,1,0,0,1,1,0,1,0,1,0
ZTF22abzcddg,0,1,0,1,0,0,1,1,0,1,0
ZTF22abzclmq,0,1,0,0,1,1,0,1,0,1,0
ZTF22abzdcxt,0,1,0,1,0,0,1,1,0,1,0
ZTF22abzdeel,0,1,0,0,1,1,0,1,0,1,0
ZTF22abzdeys,0,1,0,1,0,1,0,0,1,1,0
ZTF22abzdhrz,0,1,0,1,0,1,0,0,1,1,0
ZTF22abzdngl,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzdzed,0,1,0,1,0,1,0,1,0,0,1
ZTF22abzdzek,0,1,0,1,0,1,0,0,1,1,0
ZTF22abzeesq,0,1,0,1,0,1,0,1,0,0,1
ZTF22abzefkd,0,1,0,1,0,0,1,1,0,1,0
ZTF22abzelsw,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzfmws,0,1,0,1,0,0,1,1,0,1,0
ZTF22abzfqvc,0,1,0,1,0,1,0,1,0,0,1
ZTF22abzfwct,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzgdyg,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzgdyp,0,1,0,0,1,1,0,1,0,1,0
ZTF22abzgext,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzgoai,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzhahz,0,1,0,0,1,1,0,1,0,1,0
ZTF22abzhdko,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzhelv,0,1,0,1,0,0,1,1,0,1,0
ZTF22abzhepg,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzhqbt,0,1,0,1,0,1,0,0,1,1,0
ZTF22abzhtaw,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzjcoz,0,1,0,0,1,1,0,1,0,1,0
ZTF22abzjfay,0,1,0,0,1,1,0,1,0,1,0
ZTF22abzjicn,0,1,0,1,0,1,0,1,0,0,1
ZTF22abzjlqy,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzjlwv,0,1,0,1,0,1,0,0,1,1,0
ZTF22abzjmps,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzjvls,0,1,0,1,0,0,1,1,0,1,0
ZTF22abzjwhe,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzjwvb,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzkbav,0,1,0,1,0,1,0,0,1,1,0
ZTF22abzkelx,0,1,0,1,0,1,0,0,1,1,0
ZTF22abzkfmo,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzkgiq,0,1,0,1,0,0,1,1,0,1,0
ZTF22abzkgxc,0,1,0,1,0,1,0,1,0,0,1
ZTF22abzkhaw,0,1,0,1,0,1,0,0,1,1,0
ZTF22abzkhiv,0,1,0,1,0,1,0,1,0,0,1
ZTF22abzkhxd,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzkiql,0,1,0,1,0,0,1,1,0,1,0
ZTF22abzkisi,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzkium,0,1,0,0,1,1,0,1,0,1,0
ZTF22abzlfay,0,1,0,1,0,1,0,0,1,1,0
ZTF22abzlfct,0,1,0,0,1,1,0,1,0,1,0
ZTF22abzlqge,0,1,0,1,0,0,1,1,0,1,0
ZTF22abzmotf,0,1,0,1,0,1,0,0,1,1,0
ZTF22abzmrut,0,1,0,1,0,0,1,1,0,1,0
ZTF22abzmwmc,0,0,1,1,0,1,0,1,0,1,0
ZTF22abznawo,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzoktr,0,1,0,1,0,1,0,0,1,1,0
ZTF22abzqwmp,0,1,0,0,1,1,0,1,0,1,0
ZTF22abzrbju,0,1,0,0,1,1,0,1,0,1,0
ZTF22abzrqvc,0,1,0,1,0,1,0,0,1,1,0
ZTF22abzrrpn,0,1,0,1,0,1,0,1,0,0,1
ZTF22abzryuu,0,1,0,1,0,0,1,1,0,1,0
ZTF22abzscpc,0,1,0,0,1,1,0,1,0,1,0
ZTF22abztbcm,0,1,0,1,0,0,1,1,0,1,0
ZTF22abztfvi,0,1,0,1,0,1,0,1,0,0,1
ZTF22abztgpt,0,1,0,1,0,0,1,1,0,1,0
ZTF22abztnst,0,1,0,1,0,0,1,1,0,1,0
ZTF22abzuqtw,0,1,0,1,0,1,0,1,0,0,1
ZTF22abzuwlv,0,1,0,1,0,1,0,0,1,1,0
ZTF22abzuyxy,0,1,0,0,1,1,0,1,0,1,0
ZTF22abzvfbv,0,1,0,1,0,1,0,0,1,1,0
ZTF22abzvtkr,0,1,0,1,0,1,0,1,0,0,1
ZTF22abzwebp,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzwecs,0,1,0,1,0,1,0,0,1,1,0
ZTF22abzwvui,0,1,0,1,0,0,1,1,0,1,0
ZTF22abzxnod,0,1,0,1,0,0,1,1,0,1,0
ZTF22abzzmxy,0,1,0,0,1,1,0,1,0,1,0
ZTF22abzznmi,0,1,0,1,0,0,1,1,0,1,0
ZTF22abzztdw,0,1,0,1,0,1,0,1,0,0,1
ZTF22abzztrs,0,1,0,1,0,1,0,1,0,0,1
ZTF22abzzvtx,0,1,0,1,0,0,1,1,0,1,0
ZTF22abzzyjf,0,0,1,1,0,1,0,1,0,1,0
ZTF22abzzykw,0,1,0,1,0,0,1,1,0,1,0
ZTF22abzzype,0,1,0,0,1,1,0,1,0,1,0
ZTF22abzzzds,0,1,0,1,0,1,0,0,1,1,0
ZTF22acaaawe,0,0,1,1,0,1,0,1,0,1,0
ZTF22acaabgx,0,0,1,1,0,1,0,1,0,1,0
ZTF22acaacsd,0,1,0,1,0,0,1,1,0,1,0
ZTF22acaadln,0,1,0,1,0,1,0,1,0,0,1
ZTF22acaaqsw,0,1,0,1,0,1,0,1,0,0,1
ZTF22acaaqwx,0,1,0,1,0,1,0,1,0,0,1
ZTF22acaasdf,0,0,1,1,0,1,0,1,0,1,0
ZTF22acaaxhk,0,1,0,1,0,0,1,1,0,1,0
ZTF22acabbgt,0,1,0,1,0,0,1,1,0,1,0
ZTF22acabkcr,0,0,1,1,0,1,0,1,0,1,0
ZTF22acabkkw,0,1,0,1,0,1,0,1,0,0,1
ZTF22acablwr,0,1,0,1,0,0,1,1,0,1,0
ZTF22acabmva,0,1,0,1,0,1,0,0,1,1,0
ZTF22acadlqs,0,0,1,1,0,1,0,1,0,1,0
ZTF22acadztc,0,1,0,1,0,0,1,1,0,1,0
ZTF22acaebuh,0,0,1,1,0,1,0,1,0,1,0
ZTF22acaeetq,0,1,0,1,0,1,0,0,1,1,0
ZTF22acaemvu,0,1,0,1,0,1,0,1,0,0,1
ZTF22acaevap,0,1,0,1,0,1,0,1,0,0,1
ZTF22acaeybk,0,1,0,1,0,1,0,1,0,0,1
ZTF22acagmhh,0,0,1,1,0,1,0,1,0,1,0
ZTF22acagulp,0,1,0,0,1,1,0,1,0,1,0
ZTF22acahbko,0,1,0,1,0,0,1,1,0,1,0
ZTF22acahfeg,0,1,0,1,0,0,1,1,0,1,0
ZTF22acahomp,0,0,1,1,0,1,0,1,0,1,0
ZTF22acahqhn,0,1,0,1,0,0,1,1,0,1,0
ZTF22acahury,0,1,0,1,0,0,1,1,0,1,0
ZTF22acahwtj,0,1,0,1,0,0,1,1,0,1,0
ZTF22acahwzt,0,1,0,1,0,1,0,0,1,1,0
ZTF22acahxbi,0,1,0,1,0,0,1,1,0,1,0
ZTF22acahyrk,0,1,0,1,0,1,0,1,0,0,1
ZTF22acahzks,0,1,0,1,0,1,0,1,0,0,1
ZTF22acaiacp,0,1,0,0,1,1,0,1,0,1,0
ZTF22acaiadd,0,1,0,0,1,1,0,1,0,1,0
ZTF22acaiamg,0,1,0,1,0,0,1,1,0,1,0
ZTF22acaiapy,0,1,0,1,0,0,1,1,0,1,0
ZTF22acaiasl,0,0,1,1,0,1,0,1,0,1,0
ZTF22acaicsb,0,1,0,0,1,1,0,1,0,1,0
ZTF22acaicwl,0,1,0,1,0,1,0,0,1,1,0
ZTF22acaidsm,0,1,0,1,0,1,0,0,1,1,0
ZTF22acaiguw,0,0,1,1,0,1,0,1,0,1,0
ZTF22acaiiky,0,1,0,1,0,1,0,0,1,1,0
ZTF22acaiinp,0,0,1,1,0,1,0,1,0,1,0
ZTF22acailrl,0,1,0,1,0,1,0,0,1,1,0
ZTF22acailrr,0,0,1,1,0,1,0,1,0,1,0
ZTF22acailun,0,1,0,1,0,1,0,0,1,1,0
ZTF22acaimtb,0,1,0,0,1,1,0,1,0,1,0
ZTF22acainye,0,1,0,1,0,0,1,1,0,1,0
ZTF22acaiozk,0,1,0,1,0,1,0,1,0,0,1
ZTF22acaiprw,0,1,0,0,1,1,0,1,0,1,0
ZTF22acaipym,0,1,0,1,0,1,0,0,1,1,0
ZTF22acaiqcc,0,1,0,1,0,1,0,1,0,0,1
ZTF22acakbai,0,0,1,1,0,1,0,1,0,1,0
ZTF22acalffo,0,1,0,1,0,1,0,1,0,0,1
ZTF22acalgpv,0,1,0,0,1,1,0,1,0,1,0
ZTF22acamdvt,0,0,1,1,0,1,0,1,0,1,0
ZTF22acamrdl,0,1,0,1,0,0,1,1,0,1,0
ZTF22acamsbt,0,1,0,1,0,1,0,0,1,1,0
ZTF22acamuer,0,1,0,0,1,1,0,1,0,1,0
ZTF22acancjn,0,1,0,1,0,1,0,0,1,1,0
ZTF22acandlu,0,1,0,1,0,1,0,0,1,1,0
ZTF22acanyah,0,1,0,1,0,1,0,0,1,1,0
ZTF22acaqmfb,0,1,0,1,0,1,0,0,1,1,0
ZTF22acaqxkr,0,1,0,1,0,0,1,1,0,1,0
ZTF22acasxhq,0,1,0,1,0,0,1,1,0,1,0
ZTF22acatbpn,0,1,0,1,0,1,0,1,0,0,1
ZTF22acatnjr,0,1,0,1,0,1,0,1,0,0,1
ZTF22acatpwo,0,1,0,1,0,0,1,1,0,1,0
ZTF22acattrp,0,1,0,0,1,1,0,1,0,1,0
ZTF22acaucqb,0,1,0,1,0,1,0,1,0,0,1
ZTF22acaudxk,0,0,1,1,0,1,0,1,0,1,0
ZTF22acaufzf,0,1,0,1,0,1,0,1,0,0,1
ZTF22acauizm,0,0,1,1,0,1,0,1,0,1,0
ZTF22acaumgl,0,1,0,0,1,1,0,1,0,1,0
ZTF22acaumnq,0,1,0,0,1,1,0,1,0,1,0
ZTF22acaumrm,0,1,0,1,0,1,0,0,1,1,0
ZTF22acaumyt,0,1,0,1,0,1,0,1,0,0,1
ZTF22acaunuu,0,1,0,1,0,1,0,1,0,0,1
ZTF22acaunvs,0,0,1,1,0,1,0,1,0,1,0
ZTF22acaunvv,0,1,0,1,0,1,0,0,1,1,0
ZTF22acauoca,0,0,1,1,0,1,0,1,0,1,0
ZTF22acaupga,0,0,1,1,0,1,0,1,0,1,0
ZTF22acauwpb,0,1,0,1,0,1,0,1,0,0,1
ZTF22acavbmh,0,1,0,0,1,1,0,1,0,1,0
ZTF22acavcud,0,1,0,1,0,1,0,0,1,1,0
ZTF22acavemi,0,1,0,1,0,1,0,1,0,0,1
ZTF22acaveqm,0,1,0,1,0,1,0,1,0,0,1
ZTF22acavrfm,0,0,1,1,0,1,0,1,0,1,0
ZTF22acavwko,0,1,0,0,1,1,0,1,0,1,0
ZTF22acavzbs,0,0,1,1,0,1,0,1,0,1,0
ZTF22acawdcn,0,1,0,1,0,0,1,1,0,1,0
ZTF22acawfgy,0,1,0,0,1,1,0,1,0,1,0
ZTF22acawogb,0,1,0,0,1,1,0,1,0,1,0
ZTF22acawpjp,0,1,0,1,0,1,0,0,1,1,0
ZTF22acawpwx,0,0,1,1,0,1,0,1,0,1,0
ZTF22acaympq,0,1,0,1,0,0,1,1,0,1,0
ZTF22acaynsu,0,1,0,1,0,1,0,1,0,0,1
ZTF22acazqbz,0,1,0,1,0,1,0,1,0,0,1
ZTF22acazqxt,0,0,1,1,0,1,0,1,0,1,0
ZTF22acazrlb,0,1,0,1,0,0,1,1,0,1,0
ZTF22acazuyu,0,1,0,0,1,1,0,1,0,1,0
ZTF22acazvik,0,0,1,1,0,1,0,1,0,1,0
ZTF22acazwel,0,1,0,1,0,0,1,1,0,1,0
ZTF22acazylq,0,1,0,1,0,0,1,1,0,1,0
ZTF22acazyuu,0,1,0,1,0,1,0,0,1,1,0
ZTF22acbaazl,0,1,0,1,0,1,0,0,1,1,0
ZTF22acbaazp,0,1,0,1,0,1,0,1,0,0,1
ZTF22acbabap,0,1,0,1,0,1,0,0,1,1,0
ZTF22acbabcd,0,1,0,1,0,1,0,0,1,1,0
ZTF22acbabnz,0,1,0,1,0,1,0,0,1,1,0
ZTF22acbabvk,0,1,0,0,1,1,0,1,0,1,0
ZTF22acbacdh,0,1,0,1,0,1,0,1,0,0,1
ZTF22acbacvy,0,1,0,1,0,0,1,1,0,1,0
ZTF22acbadky,0,1,0,1,0,0,1,1,0,1,0
ZTF22acbadmp,0,0,1,1,0,1,0,1,0,1,0
ZTF22acbadst,0,1,0,1,0,0,1,1,0,1,0
ZTF22acbaeal,0,1,0,1,0,1,0,1,0,0,1
ZTF22acbaeci,0,1,0,1,0,1,0,1,0,0,1
ZTF22acbajpc,0,0,1,1,0,1,0,1,0,1,0
ZTF22acbejzg,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaaaggy,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaaahln,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaaaiok,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaaaiub,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaaaiuc,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaaakig,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaaakmv,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaaapqa,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaaasfy,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaaasps,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaaavyd,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaaawzj,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaaaxuq,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaaazor,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaabcgx,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaabdqj,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaabewy,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaabeyy,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaabgkh,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaabgzf,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaabhgg,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaabhio,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaaboss,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaabrsb,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaabsqf,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaabtfb,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaabtil,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaabvna,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaabvwv,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaabwwq,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaabyat,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaabzea,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaabzoh,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaabztz,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaabzuu,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaabzux,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaabzxa,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaabzxz,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaabzyf,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaacaod,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaacaou,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaacawh,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaacmai,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaacrxv,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaactys,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaaeppr,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaaepzi,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaaexzn,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaafakq,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaafclb,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaafcsm,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaafcub,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaagecv,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaaghlf,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaagidf,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaagign,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaagkaw,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaaglar,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaaglbc,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaagljl,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaaglzu,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaagmom,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaagmzq,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaagnis,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaagyke,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaahbry,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaahdwg,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaahial,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaahmxp,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaahpkw,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaahqiu,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaahqyt,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaahrjm,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaahrmq,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaahtas,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaahtnj,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaahtsu,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaahume,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaahusd,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaahusn,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaahutd,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaahuzb,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaahuzc,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaahuzs,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaahvar,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaahvbc,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaahvua,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaaihae,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaaikff,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaailwu,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaainxb,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaaivvd,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaajbsz,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaajbwm,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaajcct,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaajcpt,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaajcrx,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaajgbx,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaajjql,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaajsgt,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaajyqz,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaakddp,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaakdjc,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaakdpu,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaakdpz,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaakjrc,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaakknv,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaakmju,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaakmvk,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaakncg,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaaknew,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaaknoj,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaakohr,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaakoyj,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaakutq,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaakvdf,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaakver,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaakvii,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaakvnk,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaalcep,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaaltcm,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaaltfa,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaaltrh,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaalucb,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaalucu,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaaluej,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaalugg,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaalvuh,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaalyua,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaalywy,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaalzqe,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaalzud,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaalzxd,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaambqf,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaamgax,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaamgfd,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaamhel,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaamhfx,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaamhma,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaamihx,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaamiog,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaamipf,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaamknw,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaamlhl,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaamloy,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaammzj,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaamnnv,0,1,0,1,0,1,0,1,0,0,1
